actions_per_minute,avg_time_between_actions,repeated_actions_ratio,max_actions_in_10s,action_count,action_times,action_types,last_action_time,same_ip_with_other_user,num_users_on_same_ip,ip_address,self_play_detected,time_between_account_switch,shared_device_ids,history_vs_same_ip_ratio,vs_same_user_ratio,win_loss_ratio_against_new_users,games_played,wins_against_new,session_duration_mean,session_start_time,sessions_count,actions_vs_idle_ratio,night_activity_ratio,night_sessions,total_sessions,is_cheating,suspicious_event_count,ip_suspiciousness_score,ip_change_count,ip_based_games,ip_based_wins,cheating_score_features
90.19,1.02,0.96,23,145,"[0.33, 0.09, 0.04, 0.09, 0.27, 0.44, 0.06, 0.31, 0.28, 0.42, 0.21, 0.1, 0.22, 0.13, 0.28, 0.29, 0.09, 0.13, 0.21, 0.24, 0.13, 0.3, 0.3, 0.26, 0.02, 0.15, 0.06, 0.38, 0.38, 0.45, 0.19, 0.47, 0.3, 0.03, 0.28, 0.19, 0.13, 0.15, 0.3, 0.47, 0.2, 0.17, 0.2, 0.22, 0.19, 0.22, 0.43, 0.11, 0.34, 0.36, 0.43, 0.1, 0.11, 0.5, 0.03, 0.32, 0.08, 0.28, 0.11, 0.27, 0.18, 0.41, 0.11, 0.3, 0.23, 0.01, 0.09, 0.47, 0.32, 0.11, 0.36, 0.26, 0.43, 0.26, 0.34, 0.46, 0.35, 0.25, 0.49, 0.39, 0.17, 0.05, 0.11, 0.01, 0.39, 0.45, 0.01, 0.28, 0.23, 0.31, 0.24, 0.5, 0.23, 0.16, 0.12, 0.07, 0.45, 0.17, 0.38, 0.09, 0.19, 0.12, 0.15, 0.36, 0.12, 0.35, 0.1, 0.19, 0.3, 0.15, 0.37, 0.29, 0.24, 0.27, 0.04, 0.23, 0.49, 0.3, 0.4, 0.13, 0.46, 0.5, 0.17, 0.02, 0.1, 0.49, 0.06, 0.29, 0.06, 0.27, 0.41, 0.27, 0.29, 0.13, 0.4, 0.13, 0.13, 0.27, 0.24, 0.21, 0.5, 0.08, 0.26, 0.1, 0.47]",{'move': 145},2025-04-21T14:07:09.741659,False,1,10.0.0.231,True,1.01,True,0.92,0.75,1.0,93,93,0.38,2025-04-21T14:06:34.561659,1,0.98,0.0,0,1,True,16,0.0,0,0,0,139.20999999999998
73.39,2.47,0.89,28,218,"[0.01, 0.47, 0.47, 0.33, 0.14, 0.2, 0.08, 0.03, 0.28, 0.3, 0.24, 0.12, 0.49, 0.25, 0.03, 0.04, 0.12, 0.35, 0.04, 0.11, 0.05, 0.2, 0.49, 0.3, 0.34, 0.26, 0.07, 0.19, 0.41, 0.24, 0.27, 0.48, 0.04, 0.15, 0.33, 0.3, 0.42, 0.47, 0.09, 0.26, 0.34, 0.35, 0.06, 0.3, 0.34, 0.43, 0.14, 0.35, 0.11, 0.22, 0.33, 0.06, 0.29, 0.41, 0.11, 0.5, 0.14, 0.43, 0.34, 0.36, 0.07, 0.38, 0.42, 0.26, 0.32, 0.12, 0.45, 0.44, 0.15, 0.49, 0.49, 0.26, 0.17, 0.19, 0.45, 0.34, 0.04, 0.08, 0.37, 0.42, 0.22, 0.5, 0.48, 0.2, 0.17, 0.13, 0.4, 0.03, 0.47, 0.13, 0.28, 0.07, 0.37, 0.09, 0.36, 0.29, 0.45, 0.33, 0.33, 0.03, 0.27, 0.14, 0.21, 0.46, 0.3, 0.22, 0.31, 0.26, 0.15, 0.17, 0.33, 0.18, 0.12, 0.22, 0.25, 0.19, 0.4, 0.43, 0.04, 0.1, 0.03, 0.39, 0.32, 0.31, 0.06, 0.15, 0.49, 0.37, 0.06, 0.31, 0.11, 0.13, 0.04, 0.17, 0.14, 0.18, 0.35, 0.44, 0.09, 0.23, 0.23, 0.48, 0.39, 0.26, 0.27, 0.46, 0.11, 0.44, 0.19, 0.29, 0.17, 0.38, 0.4, 0.22, 0.46, 0.41, 0.25, 0.08, 0.14, 0.08, 0.1, 0.48, 0.39, 0.42, 0.43, 0.07, 0.13, 0.05, 0.21, 0.24, 0.43, 0.21, 0.3, 0.3, 0.43, 0.28, 0.41, 0.19, 0.23, 0.17, 0.35, 0.12, 0.39, 0.12, 0.01, 0.21, 0.3, 0.28, 0.18, 0.31, 0.44, 0.16, 0.34, 0.09, 0.01, 0.33, 0.18, 0.11, 0.14, 0.05, 0.15, 0.06, 0.26, 0.3, 0.07, 0.43, 0.17, 0.24, 0.03, 0.08, 0.3, 0.1, 0.18, 0.33, 0.29, 0.39, 0.1, 0.33]",{'move': 218},2025-05-09T05:07:29.101978,False,2,10.0.0.135,True,3.07,True,0.78,0.84,0.98,46,46,1.19,2025-05-09T05:06:34.561978,2,0.99,0.5,1,2,True,11,0.0,0,0,0,128.1
83.9,1.39,0.8,24,286,"[0.21, 0.38, 0.38, 0.18, 0.16, 0.03, 0.19, 0.06, 0.43, 0.42, 0.01, 0.41, 0.12, 0.09, 0.28, 0.16, 0.19, 0.06, 0.34, 0.19, 0.21, 0.23, 0.02, 0.05, 0.11, 0.21, 0.29, 0.18, 0.04, 0.4, 0.24, 0.13, 0.07, 0.42, 0.42, 0.1, 0.22, 0.35, 0.08, 0.19, 0.41, 0.04, 0.18, 0.04, 0.42, 0.11, 0.41, 0.1, 0.19, 0.25, 0.34, 0.41, 0.28, 0.11, 0.33, 0.39, 0.19, 0.03, 0.45, 0.49, 0.19, 0.41, 0.1, 0.3, 0.14, 0.31, 0.44, 0.17, 0.48, 0.14, 0.45, 0.2, 0.08, 0.23, 0.18, 0.15, 0.36, 0.34, 0.49, 0.23, 0.33, 0.12, 0.34, 0.27, 0.46, 0.04, 0.25, 0.48, 0.43, 0.47, 0.04, 0.11, 0.26, 0.42, 0.38, 0.49, 0.22, 0.36, 0.47, 0.37, 0.25, 0.39, 0.29, 0.2, 0.32, 0.39, 0.3, 0.38, 0.25, 0.25, 0.38, 0.35, 0.44, 0.29, 0.43, 0.14, 0.38, 0.42, 0.07, 0.17, 0.29, 0.07, 0.18, 0.36, 0.25, 0.15, 0.31, 0.09, 0.37, 0.41, 0.04, 0.26, 0.15, 0.49, 0.1, 0.35, 0.45, 0.13, 0.36, 0.27, 0.21, 0.47, 0.37, 0.39, 0.09, 0.27, 0.06, 0.23, 0.45, 0.08, 0.48, 0.2, 0.42, 0.41, 0.12, 0.2, 0.2, 0.34, 0.41, 0.19, 0.47, 0.22, 0.25, 0.17, 0.18, 0.37, 0.31, 0.07, 0.35, 0.37, 0.38, 0.47, 0.2, 0.13, 0.43, 0.25, 0.01, 0.27, 0.48, 0.13, 0.29, 0.46, 0.36, 0.26, 0.32, 0.18, 0.47, 0.31, 0.09, 0.09, 0.46, 0.33, 0.26, 0.01, 0.42, 0.36, 0.25, 0.39, 0.33, 0.46, 0.33, 0.45, 0.45, 0.33, 0.04, 0.04, 0.2, 0.19, 0.36, 0.44, 0.09, 0.28, 0.41, 0.16, 0.49, 0.23, 0.11, 0.26, 0.34, 0.05, 0.24, 0.12, 0.12, 0.22, 0.12, 0.4, 0.24, 0.08, 0.08, 0.05, 0.25, 0.4, 0.41, 0.38, 0.25, 0.32, 0.15, 0.48, 0.44, 0.09, 0.35, 0.18, 0.18, 0.15, 0.45, 0.21, 0.21, 0.38, 0.1, 0.17, 0.12, 0.17, 0.02, 0.22, 0.06, 0.31, 0.19, 0.29, 0.48, 0.46, 0.04, 0.2, 0.41, 0.07, 0.15, 0.36, 0.14, 0.45, 0.1, 0.22, 0.37, 0.39, 0.14, 0.32, 0.24, 0.23, 0.32, 0.19, 0.12, 0.22, 0.36, 0.17, 0.06, 0.32, 0.21, 0.31]",{'move': 286},2025-05-14T01:07:48.952378,False,0,10.0.0.156,True,3.31,True,0.82,0.94,0.99,27,27,2.76,2025-05-14T01:06:34.562378,1,0.98,0.0,0,1,True,9,0.0,0,0,0,130.89
97.57,0.65,0.93,30,273,"[0.41, 0.06, 0.42, 0.03, 0.27, 0.32, 0.45, 0.17, 0.13, 0.04, 0.12, 0.47, 0.27, 0.18, 0.2, 0.24, 0.39, 0.11, 0.16, 0.26, 0.43, 0.2, 0.08, 0.5, 0.22, 0.21, 0.17, 0.25, 0.14, 0.11, 0.28, 0.04, 0.39, 0.2, 0.43, 0.23, 0.03, 0.4, 0.33, 0.29, 0.43, 0.38, 0.41, 0.02, 0.46, 0.25, 0.12, 0.05, 0.31, 0.4, 0.16, 0.39, 0.26, 0.21, 0.3, 0.33, 0.48, 0.41, 0.15, 0.41, 0.48, 0.38, 0.15, 0.11, 0.02, 0.1, 0.02, 0.1, 0.22, 0.36, 0.39, 0.1, 0.15, 0.18, 0.26, 0.49, 0.05, 0.45, 0.22, 0.3, 0.33, 0.07, 0.28, 0.22, 0.02, 0.19, 0.05, 0.21, 0.3, 0.18, 0.27, 0.48, 0.22, 0.09, 0.22, 0.08, 0.23, 0.16, 0.06, 0.06, 0.09, 0.45, 0.23, 0.07, 0.22, 0.19, 0.26, 0.43, 0.35, 0.4, 0.15, 0.12, 0.19, 0.26, 0.09, 0.4, 0.22, 0.25, 0.07, 0.16, 0.46, 0.33, 0.11, 0.36, 0.4, 0.39, 0.4, 0.37, 0.34, 0.19, 0.01, 0.06, 0.15, 0.03, 0.43, 0.33, 0.09, 0.3, 0.11, 0.05, 0.46, 0.47, 0.48, 0.18, 0.49, 0.19, 0.46, 0.09, 0.05, 0.02, 0.29, 0.46, 0.1, 0.43, 0.49, 0.16, 0.42, 0.24, 0.46, 0.13, 0.38, 0.11, 0.17, 0.3, 0.15, 0.15, 0.41, 0.11, 0.41, 0.22, 0.37, 0.41, 0.42, 0.22, 0.42, 0.21, 0.29, 0.11, 0.03, 0.31, 0.31, 0.12, 0.4, 0.46, 0.28, 0.16, 0.12, 0.19, 0.42, 0.13, 0.18, 0.48, 0.09, 0.41, 0.03, 0.38, 0.22, 0.06, 0.29, 0.08, 0.34, 0.25, 0.3, 0.32, 0.21, 0.08, 0.25, 0.19, 0.24, 0.36, 0.34, 0.29, 0.25, 0.24, 0.12, 0.4, 0.28, 0.24, 0.13, 0.25, 0.13, 0.01, 0.35, 0.48, 0.44, 0.14, 0.12, 0.12, 0.13, 0.34, 0.24, 0.17, 0.42, 0.16, 0.38, 0.37, 0.28, 0.4, 0.14, 0.13, 0.38, 0.19, 0.46, 0.11, 0.06, 0.01, 0.24, 0.4, 0.24, 0.08, 0.43, 0.19, 0.05, 0.31, 0.47, 0.3, 0.39, 0.22, 0.5, 0.37, 0.36, 0.33, 0.03, 0.02, 0.43, 0.32, 0.1, 0.28, 0.19, 0.28, 0.08, 0.21, 0.15]",{'move': 273},2025-05-03T04:07:42.172830,False,1,10.0.0.195,True,1.45,True,0.95,0.92,0.99,28,28,2.41,2025-05-03T04:06:34.562830,4,0.98,0.75,3,4,True,10,0.0,0,0,0,150.59999999999997
87.84,1.14,0.8,21,74,"[0.25, 0.49, 0.17, 0.14, 0.13, 0.02, 0.24, 0.41, 0.3, 0.02, 0.35, 0.03, 0.17, 0.27, 0.14, 0.02, 0.01, 0.25, 0.12, 0.01, 0.08, 0.15, 0.14, 0.48, 0.36, 0.11, 0.13, 0.08, 0.32, 0.35, 0.15, 0.36, 0.26, 0.05, 0.43, 0.13, 0.24, 0.22, 0.15, 0.25, 0.13, 0.49, 0.27, 0.43, 0.42, 0.05, 0.01, 0.46, 0.05, 0.44, 0.15, 0.07, 0.38, 0.03, 0.25, 0.14, 0.08, 0.4, 0.4, 0.02, 0.37, 0.07, 0.31, 0.37, 0.24, 0.35, 0.4, 0.27, 0.44, 0.03, 0.29, 0.09, 0.26, 0.33]",{'move': 74},2025-04-14T15:06:51.033269,False,2,10.0.0.62,True,3.43,True,0.76,0.87,0.99,69,69,0.24,2025-04-14T15:06:34.563269,9,0.99,0.0,0,9,True,8,0.0,0,0,0,130.06
71.3,1.9,1.0,22,78,"[0.03, 0.26, 0.13, 0.08, 0.21, 0.24, 0.15, 0.04, 0.12, 0.1, 0.18, 0.42, 0.32, 0.47, 0.28, 0.47, 0.28, 0.35, 0.06, 0.15, 0.25, 0.38, 0.15, 0.1, 0.02, 0.25, 0.21, 0.14, 0.07, 0.13, 0.45, 0.27, 0.1, 0.26, 0.34, 0.18, 0.44, 0.15, 0.3, 0.36, 0.01, 0.04, 0.32, 0.17, 0.05, 0.28, 0.09, 0.05, 0.3, 0.38, 0.27, 0.13, 0.42, 0.18, 0.1, 0.29, 0.27, 0.4, 0.1, 0.41, 0.36, 0.31, 0.17, 0.23, 0.43, 0.31, 0.3, 0.23, 0.46, 0.14, 0.1, 0.19, 0.18, 0.32, 0.48, 0.44, 0.03, 0.39]",{'move': 78},2025-04-16T07:06:52.783416,False,1,10.0.0.131,True,1.93,True,0.72,0.96,0.95,65,65,0.28,2025-04-16T07:06:34.563416,1,0.96,1.0,1,1,True,15,0.0,0,0,0,121.0
62.71,2.0,0.99,8,209,"[0.31, 0.2, 0.31, 0.17, 0.41, 0.15, 0.29, 0.33, 0.38, 0.2, 0.25, 0.45, 0.12, 0.12, 0.49, 0.06, 0.12, 0.23, 0.11, 0.42, 0.47, 0.17, 0.22, 0.31, 0.28, 0.15, 0.29, 0.12, 0.07, 0.42, 0.08, 0.35, 0.25, 0.17, 0.16, 0.13, 0.19, 0.25, 0.49, 0.39, 0.41, 0.05, 0.14, 0.15, 0.35, 0.18, 0.11, 0.45, 0.45, 0.03, 0.3, 0.15, 0.47, 0.32, 0.01, 0.12, 0.05, 0.18, 0.35, 0.35, 0.12, 0.42, 0.29, 0.27, 0.13, 0.19, 0.17, 0.16, 0.42, 0.17, 0.16, 0.41, 0.41, 0.44, 0.19, 0.01, 0.1, 0.47, 0.42, 0.13, 0.44, 0.47, 0.02, 0.16, 0.12, 0.26, 0.04, 0.41, 0.2, 0.24, 0.47, 0.22, 0.23, 0.07, 0.46, 0.34, 0.17, 0.26, 0.29, 0.16, 0.24, 0.27, 0.49, 0.35, 0.44, 0.27, 0.05, 0.29, 0.03, 0.09, 0.25, 0.09, 0.03, 0.33, 0.15, 0.11, 0.38, 0.2, 0.17, 0.47, 0.07, 0.14, 0.2, 0.27, 0.02, 0.25, 0.36, 0.36, 0.38, 0.09, 0.11, 0.07, 0.5, 0.09, 0.38, 0.01, 0.2, 0.33, 0.23, 0.09, 0.19, 0.3, 0.17, 0.48, 0.26, 0.2, 0.27, 0.07, 0.35, 0.2, 0.1, 0.27, 0.3, 0.31, 0.14, 0.47, 0.39, 0.13, 0.46, 0.04, 0.29, 0.44, 0.07, 0.06, 0.37, 0.22, 0.34, 0.14, 0.19, 0.37, 0.04, 0.27, 0.49, 0.29, 0.09, 0.46, 0.27, 0.16, 0.02, 0.47, 0.32, 0.23, 0.4, 0.22, 0.24, 0.11, 0.32, 0.11, 0.07, 0.07, 0.29, 0.1, 0.26, 0.42, 0.16, 0.46, 0.3, 0.3, 0.11, 0.18, 0.37, 0.09, 0.48, 0.14, 0.21, 0.3, 0.32, 0.11, 0.31]",{'move': 209},2025-05-05T01:07:25.373567,False,1,10.0.0.31,True,4.6,True,0.88,0.52,0.99,42,42,1.21,2025-05-05T01:06:34.563567,1,0.99,1.0,1,1,True,5,0.0,0,0,0,91.88999999999997
40.78,1.59,0.81,20,153,"[0.46, 0.04, 0.31, 0.01, 0.09, 0.35, 0.34, 0.33, 0.09, 0.12, 0.35, 0.02, 0.11, 0.33, 0.3, 0.28, 0.48, 0.23, 0.27, 0.04, 0.24, 0.23, 0.11, 0.46, 0.23, 0.08, 0.3, 0.08, 0.21, 0.06, 0.5, 0.02, 0.04, 0.04, 0.02, 0.19, 0.48, 0.41, 0.14, 0.35, 0.28, 0.29, 0.06, 0.43, 0.44, 0.36, 0.15, 0.3, 0.28, 0.29, 0.29, 0.33, 0.5, 0.06, 0.37, 0.24, 0.43, 0.22, 0.5, 0.13, 0.2, 0.22, 0.08, 0.47, 0.02, 0.45, 0.09, 0.22, 0.49, 0.49, 0.31, 0.49, 0.35, 0.02, 0.33, 0.3, 0.16, 0.16, 0.26, 0.37, 0.13, 0.41, 0.31, 0.21, 0.42, 0.06, 0.25, 0.47, 0.43, 0.15, 0.02, 0.17, 0.36, 0.32, 0.34, 0.38, 0.41, 0.39, 0.38, 0.27, 0.06, 0.24, 0.02, 0.24, 0.38, 0.33, 0.29, 0.47, 0.04, 0.24, 0.1, 0.05, 0.06, 0.33, 0.38, 0.04, 0.18, 0.48, 0.36, 0.33, 0.47, 0.23, 0.4, 0.12, 0.36, 0.37, 0.28, 0.4, 0.48, 0.03, 0.34, 0.07, 0.25, 0.27, 0.49, 0.47, 0.27, 0.42, 0.42, 0.45, 0.45, 0.26, 0.39, 0.39, 0.5, 0.43, 0.48, 0.2, 0.09, 0.23, 0.38, 0.38, 0.24]",{'move': 153},2025-04-21T15:07:16.243842,False,0,10.0.0.156,True,2.42,True,0.76,0.8,0.97,40,40,1.04,2025-04-21T15:06:34.563842,5,0.95,0.6,3,5,True,13,0.0,0,0,0,85.72000000000001
72.76,0.94,0.9,15,228,"[0.01, 0.16, 0.06, 0.45, 0.39, 0.33, 0.32, 0.09, 0.18, 0.18, 0.49, 0.29, 0.18, 0.14, 0.44, 0.4, 0.04, 0.22, 0.09, 0.07, 0.12, 0.18, 0.4, 0.21, 0.44, 0.06, 0.23, 0.25, 0.06, 0.16, 0.27, 0.2, 0.16, 0.27, 0.16, 0.27, 0.4, 0.23, 0.45, 0.11, 0.37, 0.34, 0.4, 0.36, 0.49, 0.34, 0.07, 0.04, 0.11, 0.36, 0.29, 0.23, 0.3, 0.28, 0.14, 0.14, 0.14, 0.19, 0.27, 0.3, 0.08, 0.33, 0.27, 0.34, 0.03, 0.18, 0.26, 0.23, 0.31, 0.31, 0.15, 0.43, 0.08, 0.11, 0.28, 0.1, 0.2, 0.28, 0.02, 0.3, 0.34, 0.34, 0.14, 0.08, 0.13, 0.11, 0.49, 0.23, 0.13, 0.24, 0.42, 0.13, 0.03, 0.37, 0.37, 0.23, 0.25, 0.28, 0.23, 0.28, 0.19, 0.12, 0.46, 0.31, 0.24, 0.17, 0.11, 0.09, 0.23, 0.35, 0.16, 0.41, 0.43, 0.2, 0.03, 0.26, 0.18, 0.43, 0.09, 0.06, 0.11, 0.3, 0.08, 0.05, 0.41, 0.23, 0.26, 0.24, 0.35, 0.2, 0.34, 0.42, 0.27, 0.32, 0.26, 0.31, 0.2, 0.28, 0.42, 0.38, 0.27, 0.43, 0.17, 0.34, 0.17, 0.11, 0.21, 0.3, 0.34, 0.43, 0.19, 0.37, 0.36, 0.33, 0.16, 0.35, 0.45, 0.07, 0.43, 0.36, 0.42, 0.3, 0.05, 0.08, 0.2, 0.24, 0.03, 0.04, 0.19, 0.47, 0.1, 0.1, 0.28, 0.23, 0.02, 0.16, 0.41, 0.46, 0.38, 0.36, 0.37, 0.2, 0.46, 0.08, 0.27, 0.41, 0.41, 0.39, 0.48, 0.3, 0.04, 0.38, 0.39, 0.06, 0.42, 0.28, 0.07, 0.32, 0.14, 0.47, 0.33, 0.2, 0.48, 0.25, 0.38, 0.15, 0.34, 0.38, 0.18, 0.15, 0.11, 0.21, 0.05, 0.11, 0.38, 0.41, 0.47, 0.08, 0.2, 0.24, 0.24, 0.01, 0.31, 0.27, 0.14, 0.46, 0.47, 0.05]",{'move': 228},2025-04-18T09:07:31.294046,False,2,10.0.0.87,True,3.48,True,0.73,0.68,0.97,51,51,1.11,2025-04-18T09:06:34.564046,8,0.96,0.5,4,8,True,14,0.0,0,0,0,116.03000000000002
44.63,1.82,0.9,13,290,"[0.43, 0.22, 0.27, 0.09, 0.36, 0.19, 0.45, 0.45, 0.12, 0.01, 0.21, 0.33, 0.08, 0.33, 0.06, 0.27, 0.2, 0.32, 0.44, 0.2, 0.15, 0.49, 0.06, 0.09, 0.44, 0.1, 0.08, 0.05, 0.37, 0.5, 0.3, 0.39, 0.43, 0.37, 0.42, 0.09, 0.25, 0.44, 0.48, 0.45, 0.15, 0.07, 0.23, 0.29, 0.07, 0.18, 0.46, 0.1, 0.27, 0.32, 0.17, 0.44, 0.3, 0.42, 0.08, 0.5, 0.28, 0.4, 0.33, 0.46, 0.08, 0.09, 0.34, 0.25, 0.11, 0.18, 0.34, 0.29, 0.27, 0.15, 0.44, 0.24, 0.24, 0.19, 0.15, 0.43, 0.03, 0.04, 0.06, 0.26, 0.47, 0.18, 0.34, 0.38, 0.34, 0.15, 0.19, 0.06, 0.23, 0.41, 0.1, 0.08, 0.28, 0.06, 0.07, 0.11, 0.38, 0.3, 0.07, 0.48, 0.25, 0.04, 0.45, 0.15, 0.41, 0.46, 0.23, 0.13, 0.29, 0.35, 0.13, 0.03, 0.44, 0.24, 0.11, 0.07, 0.37, 0.15, 0.2, 0.46, 0.09, 0.42, 0.17, 0.03, 0.37, 0.14, 0.04, 0.24, 0.29, 0.06, 0.17, 0.31, 0.02, 0.5, 0.18, 0.5, 0.3, 0.38, 0.04, 0.18, 0.08, 0.35, 0.31, 0.36, 0.02, 0.03, 0.43, 0.19, 0.15, 0.45, 0.15, 0.06, 0.1, 0.17, 0.3, 0.43, 0.1, 0.22, 0.29, 0.37, 0.06, 0.09, 0.17, 0.22, 0.31, 0.04, 0.02, 0.32, 0.05, 0.17, 0.19, 0.45, 0.45, 0.06, 0.49, 0.08, 0.48, 0.18, 0.36, 0.2, 0.21, 0.14, 0.1, 0.33, 0.06, 0.14, 0.15, 0.17, 0.43, 0.01, 0.18, 0.42, 0.47, 0.42, 0.08, 0.43, 0.11, 0.04, 0.26, 0.06, 0.36, 0.15, 0.47, 0.37, 0.07, 0.44, 0.06, 0.12, 0.38, 0.31, 0.41, 0.01, 0.37, 0.27, 0.33, 0.31, 0.31, 0.37, 0.45, 0.16, 0.31, 0.38, 0.41, 0.4, 0.21, 0.37, 0.29, 0.28, 0.22, 0.13, 0.15, 0.44, 0.04, 0.46, 0.03, 0.13, 0.37, 0.18, 0.49, 0.04, 0.48, 0.33, 0.41, 0.28, 0.41, 0.32, 0.41, 0.42, 0.31, 0.08, 0.24, 0.19, 0.23, 0.31, 0.3, 0.39, 0.27, 0.13, 0.34, 0.08, 0.04, 0.14, 0.18, 0.39, 0.02, 0.41, 0.23, 0.39, 0.06, 0.39, 0.17, 0.12, 0.46, 0.49, 0.32, 0.03, 0.28, 0.04, 0.16, 0.46, 0.21, 0.08, 0.31, 0.03, 0.37, 0.07, 0.37, 0.49, 0.25, 0.32]",{'move': 290},2025-05-01T06:07:46.734376,False,0,10.0.0.100,True,3.29,True,0.87,0.63,0.99,59,59,1.22,2025-05-01T06:06:34.564376,8,0.99,0.88,7,8,True,9,0.0,0,0,0,80.21999999999998
97.3,1.69,0.81,28,123,"[0.21, 0.35, 0.46, 0.05, 0.48, 0.24, 0.29, 0.36, 0.01, 0.37, 0.29, 0.13, 0.5, 0.08, 0.42, 0.16, 0.07, 0.31, 0.46, 0.12, 0.21, 0.11, 0.16, 0.2, 0.07, 0.48, 0.31, 0.22, 0.49, 0.45, 0.07, 0.19, 0.08, 0.12, 0.14, 0.09, 0.03, 0.08, 0.28, 0.23, 0.1, 0.03, 0.01, 0.19, 0.27, 0.15, 0.04, 0.41, 0.3, 0.28, 0.29, 0.14, 0.18, 0.29, 0.35, 0.09, 0.42, 0.21, 0.42, 0.31, 0.05, 0.46, 0.04, 0.42, 0.17, 0.35, 0.01, 0.03, 0.14, 0.42, 0.39, 0.45, 0.13, 0.5, 0.12, 0.03, 0.18, 0.3, 0.39, 0.33, 0.23, 0.49, 0.45, 0.4, 0.39, 0.42, 0.44, 0.15, 0.44, 0.43, 0.08, 0.41, 0.16, 0.13, 0.18, 0.33, 0.38, 0.03, 0.4, 0.25, 0.3, 0.29, 0.25, 0.4, 0.22, 0.12, 0.02, 0.06, 0.06, 0.19, 0.21, 0.07, 0.48, 0.3, 0.02, 0.27, 0.15, 0.19, 0.42, 0.4, 0.3, 0.45, 0.1]",{'move': 123},2025-05-05T15:07:04.784783,False,2,10.0.0.89,True,2.98,True,0.73,0.72,0.96,92,92,0.33,2025-05-05T15:06:34.564783,9,0.95,0.0,0,9,True,5,0.0,0,0,0,143.47
62.24,1.97,0.94,11,81,"[0.21, 0.41, 0.13, 0.35, 0.14, 0.12, 0.4, 0.28, 0.36, 0.06, 0.22, 0.22, 0.31, 0.47, 0.36, 0.15, 0.44, 0.14, 0.04, 0.48, 0.25, 0.44, 0.12, 0.41, 0.1, 0.32, 0.11, 0.48, 0.33, 0.05, 0.19, 0.35, 0.41, 0.09, 0.45, 0.01, 0.17, 0.21, 0.27, 0.47, 0.24, 0.41, 0.18, 0.21, 0.03, 0.29, 0.24, 0.02, 0.2, 0.03, 0.19, 0.35, 0.2, 0.43, 0.45, 0.18, 0.19, 0.5, 0.41, 0.22, 0.1, 0.12, 0.42, 0.27, 0.44, 0.29, 0.06, 0.42, 0.04, 0.47, 0.24, 0.17, 0.43, 0.34, 0.15, 0.11, 0.48, 0.45, 0.21, 0.38, 0.15]",{'move': 81},2025-05-07T08:06:55.794969,False,1,10.0.0.168,True,0.51,True,0.78,0.5,0.97,95,95,0.22,2025-05-07T08:06:34.564969,8,0.99,0.38,3,8,True,10,0.0,0,0,0,93.5
59.64,1.15,0.91,14,219,"[0.19, 0.29, 0.4, 0.31, 0.32, 0.1, 0.36, 0.46, 0.39, 0.35, 0.17, 0.49, 0.37, 0.5, 0.01, 0.3, 0.17, 0.24, 0.19, 0.07, 0.2, 0.18, 0.25, 0.08, 0.42, 0.39, 0.35, 0.48, 0.47, 0.27, 0.25, 0.33, 0.41, 0.38, 0.43, 0.29, 0.2, 0.38, 0.25, 0.1, 0.27, 0.08, 0.03, 0.33, 0.17, 0.12, 0.15, 0.21, 0.49, 0.16, 0.16, 0.27, 0.12, 0.38, 0.44, 0.33, 0.02, 0.19, 0.15, 0.03, 0.41, 0.48, 0.5, 0.29, 0.18, 0.1, 0.47, 0.02, 0.44, 0.04, 0.19, 0.13, 0.05, 0.31, 0.33, 0.26, 0.44, 0.23, 0.03, 0.44, 0.22, 0.15, 0.39, 0.34, 0.5, 0.09, 0.24, 0.23, 0.44, 0.43, 0.13, 0.39, 0.14, 0.36, 0.32, 0.38, 0.19, 0.15, 0.42, 0.41, 0.36, 0.39, 0.04, 0.22, 0.19, 0.17, 0.09, 0.23, 0.22, 0.37, 0.18, 0.35, 0.2, 0.03, 0.39, 0.2, 0.08, 0.19, 0.41, 0.3, 0.3, 0.41, 0.08, 0.35, 0.49, 0.13, 0.01, 0.4, 0.35, 0.05, 0.3, 0.02, 0.1, 0.11, 0.18, 0.32, 0.04, 0.49, 0.48, 0.18, 0.06, 0.36, 0.11, 0.13, 0.33, 0.47, 0.28, 0.4, 0.35, 0.47, 0.25, 0.08, 0.28, 0.14, 0.13, 0.32, 0.01, 0.2, 0.39, 0.22, 0.22, 0.26, 0.08, 0.39, 0.1, 0.5, 0.39, 0.2, 0.44, 0.22, 0.42, 0.13, 0.35, 0.1, 0.42, 0.44, 0.21, 0.19, 0.24, 0.09, 0.31, 0.49, 0.01, 0.18, 0.38, 0.35, 0.3, 0.38, 0.23, 0.39, 0.04, 0.44, 0.14, 0.21, 0.49, 0.07, 0.34, 0.04, 0.16, 0.27, 0.47, 0.14, 0.45, 0.41, 0.27, 0.05, 0.3, 0.41, 0.25, 0.03, 0.33, 0.14, 0.4, 0.17, 0.18, 0.27, 0.05, 0.46, 0.03]",{'move': 219},2025-05-13T02:07:31.515094,False,1,10.0.0.157,True,2.37,True,0.77,0.93,0.96,47,47,1.21,2025-05-13T02:06:34.565094,7,0.98,0.86,6,7,True,6,0.0,0,0,0,92.77999999999999
